,player_id,team_id,opponent_team_id,match_id,event_id,first_half_ct_win_rounds,first_half_t_win_rounds,second_half_ct_win_rounds,second_half_t_win_rounds,ot_team_ct_win,ot_team_t_win,rating2_all,rating2_t,rating2_ct,acs_all,acs_t,acs_ct,kills_all,kills_t,kills_ct,deaths_all,deaths_t,deaths_ct,assists_all,assists_t,assists_ct,kast_all,kast_t,kast_ct,adr_all,adr_t,adr_ct,hsp_all,hsp_t,hsp_ct,fb_all,fb_t,fb_ct,fd_all,fd_t,fd_ct,kda_all,team_avg_rating,team_avg_acs,team_avg_kda,opp_avg_rating,opp_avg_acs,opp_avg_kda,opp_rating_gap,opp_acs_gap,opp_kda_gap
ot_team_t_win,-0.032963624463110075,-0.019861898159045096,-0.019912822275074283,0.03133995783205312,0.033177031538794255,0.003540283635367097,-0.0009720298379790472,0.20866735391421784,0.18858274949252765,0.7175861849566164,1.0,0.003921078833911514,-0.00041150452248238064,0.008455011494969395,0.014483056101187115,0.0138306376017254,0.010951367840014018,0.30686059647049313,0.2065996581989275,0.22479282286968327,0.42783748677002276,0.29666668484865344,0.28209054811449735,0.18962848444369426,0.14107913197980515,0.14788090743876597,0.008386928582527438,-0.00909017165281739,0.003852244056547399,0.030541590092656296,0.033920817095465676,0.03310602388990811,0.0011758591524268713,-0.007803920518933307,-0.0016761624160594644,0.13265267394864771,0.0888698617302999,0.11280287649108711,0.14373550829079304,0.11266335076011767,0.09812805088756477,-0.035486155147007425,0.045458355300327914,0.040408320156272486,0.027149051226450692,-0.04318263804013793,-0.045310691112597244,-0.04899113779537152,0.06916065951045663,0.06603694766182848,0.06173504705018496
rating2_all,-0.12257696167000003,-0.06521663771834883,0.07262324159971918,0.006053078503025182,0.0075143403437596765,0.0039716477591898065,-0.003959279484523302,0.003959561816525622,0.0019302202734972915,0.0039655951794550365,0.003921078833911514,1.0,0.7371588691405372,0.7356749725120936,0.8602849129871942,0.6168286489919111,0.6191458936184513,0.750405753538109,0.5211825252242138,0.5340779175568031,-0.48250447149703324,-0.34321485272693136,-0.30926110192570483,0.18117228280685682,0.12818854382608788,0.1476754076599252,0.7269382127896215,0.5246326356420532,0.5321292185550146,0.8407853740338577,0.5862976103569919,0.5974533029476725,0.1670632501379621,0.13690204461342076,0.10217853288299605,0.3374159955935844,0.2416523001309501,0.2722361526771722,-0.3018093794393641,-0.22161445940298766,-0.22362968784984014,0.7691371352752384,0.33761895832512256,0.3144728019102765,0.3054218816037961,0.33405084242176064,0.30779162272411614,0.29601069208278363,0.005567166797032136,0.023399557676734357,-0.07274639269697801
rating2_t,-0.08470799742793268,-0.04214052914372599,0.057277941044119714,0.012728056010850383,0.014811847149264373,-0.09286403466812478,0.09248864195869293,-0.17402877824359916,0.17490640756758552,0.00028996158085796745,-0.00041150452248238064,0.7371588691405372,1.0,0.19767891046991354,0.6185025318353049,0.842926250609722,0.14595113698499307,0.5457163322323867,0.6732922032202858,0.10003939256832356,-0.37010028644549525,-0.378765461206754,-0.1186080955012271,0.146424921848575,0.1648107296150183,0.060095654168276884,0.5391866266157396,0.6432940037244252,0.18220923097681888,0.598771372374913,0.7881030636829819,0.12671318283838712,0.1417558533849199,0.1887137250070738,0.02512240607791848,0.21202963564474056,0.2749314518992373,0.05519174633978921,-0.25140797467940046,-0.2938744607771332,-0.05776590587546759,0.5789870824587132,0.2446673018194825,0.2264384328314206,0.2212705799132595,0.2506299704484143,0.22922704381836367,0.21929892840316909,-0.0025989911359554875,0.011204529906603016,-0.057092388509144526
rating2_ct,-0.0969541390045384,-0.05018699242530905,0.052549911701241944,0.004159863531462318,0.0057723770291127395,0.09587450642579758,-0.09564720742547099,0.18961821681886387,-0.16727569153962712,0.007861651028640445,0.008455011494969395,0.7356749725120936,0.19767891046991354,1.0,0.6426333344510847,0.1575286013973022,0.859456106446572,0.5673478094296814,0.11510708068422512,0.6771196292609243,-0.344541253253748,-0.10777814566802507,-0.3618213259917159,0.12979829395173967,0.03981845707859556,0.15616227802787153,0.5399466801613857,0.17392762221841937,0.6553654907188124,0.618173513307266,0.1463087027468812,0.8072008450494721,0.10382725707227407,0.029753587174187704,0.14615832037487173,0.2859699053616302,0.09210464690796524,0.3368381681750959,-0.19098484051525502,-0.020439028035285182,-0.28241529665448367,0.5609189473231403,0.2600241758546343,0.2414776644004951,0.23292276702121698,0.2431942198909411,0.22422621705339696,0.21162954724225772,0.01521497701040781,0.026971028525664326,-0.04269364052707308
acs_all,-0.07429745386819286,-0.056796120953473556,0.03798726586821591,-0.03607549451454919,-0.03931561963132408,-0.0032119699616083392,0.004928716469725771,0.01663157747780106,0.023671890991021394,0.014512990526951652,0.014483056101187115,0.8602849129871942,0.6185025318353049,0.6426333344510847,1.0,0.7075605628729266,0.7277035039839034,0.8330631663185479,0.5778676157040104,0.5936155307597324,-0.1996464799232977,-0.1472381772730263,-0.12259728971490262,0.043623421972573434,0.01855788858100323,0.04747349972291681,0.5536808194278019,0.3930915097628222,0.405113713593118,0.9554206365563535,0.6633290131557192,0.686135157590432,0.1364895391920547,0.11096617399665215,0.07627578228981172,0.5106092841044895,0.3787191095116801,0.39970682503935734,-0.10445625246853711,-0.0587387808093633,-0.09852449210905614,0.5511642851633006,0.23602833959622127,0.24246355362052946,0.2064000668529495,0.21788606937712815,0.22591083715768043,0.18454238175312124,0.01603441952690329,0.026509846932141354,-0.03512496265597732
acs_t,-0.042067297181204305,-0.028527120812935743,0.04128086204401317,-0.00482532472025905,-0.0008977162762690347,-0.09296567014246246,0.09323003100737712,-0.0775926619519813,0.14258287608567985,0.013853865490190886,0.0138306376017254,0.6168286489919111,0.842926250609722,0.1575286013973022,0.7075605628729266,1.0,0.16035568751402676,0.6119170620097644,0.7576384648873606,0.10955939362942395,-0.13314563008601799,-0.126754019755984,-0.05243005705462875,0.03170089053979419,0.06976207770663528,-0.019983022818384603,0.39890360675297476,0.4952898860936575,0.11078608812353267,0.6741467746074642,0.909166020713639,0.14391108467354616,0.11972123620368663,0.16929538616036036,0.005646567776462197,0.3539125920497177,0.4255274245621186,0.12353361698538351,-0.07830836296447319,-0.12075608595913923,0.016374563972110425,0.38608836716104666,0.1687572668272897,0.16833744621825028,0.14141897794768796,0.14584640030401183,0.14665470233813344,0.11304190101498823,0.019205517163345724,0.02599466036594075,-0.01187057430812601
acs_ct,-0.058060680213670765,-0.043214260493403954,0.017966461889122376,-0.0386954001271752,-0.04405889263602962,0.08906909032894575,-0.08693412398044473,0.1104098083594577,-0.097175569032463,0.01104587038846096,0.010951367840014018,0.6191458936184513,0.14595113698499307,0.859456106446572,0.7277035039839034,0.16035568751402676,1.0,0.6029035830211066,0.1218476893940131,0.7218408821035204,-0.1447450464050614,-0.030510773187003362,-0.1677787134343531,0.03219322064082161,-0.0185642853534045,0.06630112632745191,0.39976083818393665,0.10053990847178171,0.5214141791547457,0.6778055452815639,0.15131588357614945,0.9030489948967187,0.08124097292791908,0.011866235911695095,0.12825701465687414,0.38438840299066906,0.14140486504015326,0.4364019504899599,-0.07132410402418676,0.05431151938109099,-0.17817835822061234,0.4066401334031223,0.16305764912974638,0.16910808340493563,0.14599342608893617,0.15617371312846032,0.1641105753967255,0.13617062197734706,0.005918154256956227,0.01185809074015765,-0.028923259914604822
kills_all,-0.08389886238319157,-0.06495716960409854,0.016909646815419975,0.029403125661726936,0.028338541118574322,-0.006476193212635968,0.005259944779806268,0.30200815028460093,0.3122780161306689,0.308096191058182,0.30686059647049313,0.750405753538109,0.5457163322323867,0.5673478094296814,0.8330631663185479,0.6119170620097644,0.6029035830211066,1.0,0.6958396266081368,0.7104397510322771,0.1337533960707544,0.08763784871307764,0.09343424713375424,0.13574573583666538,0.09473087720987078,0.11192189943392852,0.4941996969788792,0.3267710193217215,0.3472698749448767,0.7990492000826827,0.6019725694234379,0.5916742791374091,0.16190546426687497,0.11637278362362516,0.08843317304132259,0.5166231779324993,0.38038794049443114,0.4070428980477168,0.007577219800193297,0.026836123784837143,-0.0194052152456247,0.4009027188389488,0.270034922339021,0.2705553373637916,0.20505067717093794,0.1006830154878688,0.1085766243517908,0.044660650953127615,0.13365234414153473,0.13617210372170446,0.09070100730868054
kills_t,-0.05716568371789732,-0.041527164435956186,0.009338692770430696,0.0182754852036787,0.017730679718299898,-0.2084094340629536,0.20722614282200574,0.1276376024422599,0.30244112204530216,0.21027138255871375,0.2065996581989275,0.5211825252242138,0.6732922032202858,0.11510708068422512,0.5778676157040104,0.7576384648873606,0.1218476893940131,0.6958396266081368,1.0,-0.011084911189600836,0.09238132652133048,0.22276445500662304,-0.10205733602181669,0.09163815444682277,0.20381530299319361,-0.05985184794837283,0.3403678358396194,0.3772537046496039,0.0953630931187073,0.5542097840222997,0.7907437312332953,0.06490242396764806,0.14139034585384735,0.13751282113329213,0.026949609760010415,0.3373103886074904,0.48692396866505144,0.041155457517764615,0.0037752020679569106,0.01923722197879578,-0.01656840088702104,0.2737302887477035,0.1764356217292925,0.17770107533001966,0.13455729511225833,0.05702043091456834,0.06601778315422735,0.014057771451958823,0.09412651506309462,0.09337122272625187,0.0733303538850722
kills_ct,-0.06079513966411367,-0.04974692676197032,0.014392186351214592,0.02302960775783026,0.02208124997401121,0.19520267872730143,-0.19573654741945534,0.29541135589784634,0.13842084467220003,0.2229152232048781,0.22479282286968327,0.5340779175568031,0.10003939256832356,0.6771196292609243,0.5936155307597324,0.10955939362942395,0.7218408821035204,0.7104397510322771,-0.011084911189600836,1.0,0.0956994520994154,-0.09626855863647833,0.23009303940003428,0.09920159702569262,-0.06782482394439064,0.21447624972312382,0.3545134189620264,0.08537759378771459,0.3899512454083317,0.5694404329427479,0.06327417703069689,0.7644156120611393,0.08687158112689596,0.02798085355891537,0.09724009107084268,0.38876027987294953,0.052475724561294824,0.526393596969098,0.006850382486891461,0.018513196179879017,-0.010782383884327722,0.29002918614208223,0.20307841231823323,0.20256296881655433,0.153637890682874,0.0843058756944289,0.08647960323441316,0.048405420772739884,0.09384865656549791,0.0980969992545123,0.05442601236572821
deaths_all,0.07380874566925465,0.02339582671725154,-0.09091275455747473,0.045398221787720294,0.044366578477779445,-0.011285650209200714,0.009486389040548427,0.4263854626062275,0.4406258612395033,0.42956820310704186,0.42783748677002276,-0.48250447149703324,-0.37010028644549525,-0.344541253253748,-0.1996464799232977,-0.13314563008601799,-0.1447450464050614,0.1337533960707544,0.09238132652133048,0.0956994520994154,1.0,0.687079054703571,0.6658411132609646,0.08915238884039586,0.06634585079327458,0.0695071045813184,-0.4269120396223831,-0.35404388228269795,-0.34782532213301626,-0.17821247457187583,-0.07558520551305267,-0.0909514661006875,-0.052543582501587416,-0.06534515231358161,-0.045724841102131604,0.141225074142084,0.10645295772461094,0.10894505281734612,0.41700104206950306,0.32331618541764195,0.2888488418659434,-0.6078693536926353,-0.14600530009787221,-0.11384579294868878,-0.1915762251132779,-0.38362081249425134,-0.3415892258944952,-0.39355741836663694,0.18317535089820322,0.1624819936447531,0.23390838579199286
deaths_t,0.045614759196819996,0.01843343707635988,-0.06812839799508658,0.026915203826073437,0.026592355917395696,0.2424142630704647,-0.2429979265491275,0.40370879499405193,0.19314336834876525,0.2972266674693258,0.29666668484865344,-0.34321485272693136,-0.378765461206754,-0.10777814566802507,-0.1472381772730263,-0.126754019755984,-0.030510773187003362,0.08763784871307764,0.22276445500662304,-0.09626855863647833,0.687079054703571,1.0,-0.0846131719407714,0.045139511725410746,0.16188433723474147,-0.08901038805057161,-0.30354701221260544,-0.4250034592295307,-0.06112835850051552,-0.1392846207838263,-0.02119070069112187,-0.06166550255994415,-0.03402046466767942,-0.07649933207861784,-0.006230404816648919,0.10257753295033979,0.1757036986609162,-0.013496357724537535,0.31597958866795917,0.43984559393146344,-0.010308066034584352,-0.42625798518773533,-0.11575078850971843,-0.09885775779794737,-0.13891920238859262,-0.2758441079193724,-0.24475986418444654,-0.2812934641689266,0.1232702375775274,0.10257301126439906,0.16591162165003798
deaths_ct,0.05437946933154636,0.013155911862311196,-0.05471720197743269,0.03461981517947382,0.03353656753846953,-0.2644006105479381,0.2625324938316361,0.17018277693786335,0.40593136947904723,0.28388898124518297,0.28209054811449735,-0.30926110192570483,-0.1186080955012271,-0.3618213259917159,-0.12259728971490262,-0.05243005705462875,-0.1677787134343531,0.09343424713375424,-0.10205733602181669,0.23009303940003428,0.6658411132609646,-0.0846131719407714,1.0,0.07590929482605786,-0.07524668407453489,0.18672055847218788,-0.2737809775096523,-0.05383830890691133,-0.4183161849825067,-0.10137046489220647,-0.08189557050547944,-0.06149358613718321,-0.03712269231979495,-0.011902725332504515,-0.05672809576580632,0.08833982529132585,-0.03443544192922343,0.1632627824645146,0.24739825733306703,-0.008270545695559848,0.4067035850868895,-0.39544541252523263,-0.0813682885387688,-0.054612354950518575,-0.12007234616569638,-0.24283484007065198,-0.21711291932846372,-0.2508659184065055,0.1246208228947503,0.1174955760297253,0.15040816736738205
assists_all,-0.10726339587465757,-0.03528099392246429,0.016299773585261492,0.09093086037984542,0.09677738266515205,0.001971247424968446,-0.004967681650743797,0.2052077235239399,0.20351033933040608,0.19017589036571103,0.18962848444369426,0.18117228280685682,0.146424921848575,0.12979829395173967,0.043623421972573434,0.03170089053979419,0.03219322064082161,0.13574573583666538,0.09163815444682277,0.09920159702569262,0.08915238884039586,0.045139511725410746,0.07590929482605786,1.0,0.7531512142172779,0.7709631235729834,0.3673803099707371,0.26339402523691396,0.24494195158383794,0.09231240047957638,0.07338262213371857,0.08519787288815188,-0.08169873948783692,-0.05957284734662262,-0.05620886557338166,-0.061571452369188845,-0.06758969867621108,-0.027558586236560257,-0.11548492113107395,-0.11564386920606608,-0.04929148888114704,0.26787417010392023,0.19360039350605648,0.16852884099702267,0.15229709541329034,0.07699053732678993,0.06239748117113125,0.036805902212555704,0.09209189498719894,0.08870976512536694,0.06407397582421467
assists_t,-0.08463644088956748,-0.02671175793908912,0.008429700901954152,0.05808645301575865,0.06347091130933999,-0.1249495766642538,0.12295259987967563,0.09910472858136704,0.20871211187540428,0.14084803592539316,0.14107913197980515,0.12818854382608788,0.1648107296150183,0.03981845707859556,0.01855788858100323,0.06976207770663528,-0.0185642853534045,0.09473087720987078,0.20381530299319361,-0.06782482394439064,0.06634585079327458,0.16188433723474147,-0.07524668407453489,0.7531512142172779,1.0,0.16168207848920707,0.2744389950380876,0.2946412628191796,0.0888494329611274,0.051704139205628996,0.15244337631472643,-0.034604533024226974,-0.046971834748977016,-0.08954529078132793,0.013224358849350526,-0.055837825990367525,0.009995653675577466,-0.09211333756554384,-0.08559040270996543,-0.05521473459402556,-0.07239713767902445,0.19886270195170694,0.14186020449177486,0.12330905346021408,0.11214270849682571,0.05047143255865335,0.04227305207033138,0.018432633560513903,0.07209191938377346,0.0674189939864764,0.05503182186117556
assists_ct,-0.0789679783672418,-0.02706496771212353,0.01629041798257823,0.08017115086217788,0.08372873309505628,0.12392413010059215,-0.12648578132312294,0.21188801338502877,0.10322789781930353,0.14892580632420055,0.14788090743876597,0.1476754076599252,0.060095654168276884,0.15616227802787153,0.04747349972291681,-0.019983022818384603,0.06630112632745191,0.11192189943392852,-0.05985184794837283,0.21447624972312382,0.0695071045813184,-0.08901038805057161,0.18672055847218788,0.7709631235729834,0.16168207848920707,1.0,0.28541073350792795,0.10981878338675152,0.2813804026641317,0.08842250124687433,-0.03750259419895427,0.16149984295173758,-0.07708232339103636,-0.002742378060704997,-0.09723818347684836,-0.03830579318549394,-0.11106898035057805,0.047836513338442854,-0.0903776068073646,-0.1200235470960707,-0.003852993921435143,0.20932964061918016,0.15308302691266182,0.13343283184480953,0.11989388196414054,0.06663145196067019,0.052677348746054856,0.03736773931816079,0.06835376091894155,0.06780418196348244,0.042840165556580434
kast_all,-0.17088489269093182,-0.0876450717894575,0.07008808877980403,0.027705323127618506,0.027053974559889712,-0.0032628881415651956,0.0008776957515734425,0.0256016097748725,0.02526779205143208,0.009380822331392666,0.008386928582527438,0.7269382127896215,0.5391866266157396,0.5399466801613857,0.5536808194278019,0.39890360675297476,0.39976083818393665,0.4941996969788792,0.3403678358396194,0.3545134189620264,-0.4269120396223831,-0.30354701221260544,-0.2737809775096523,0.3673803099707371,0.2744389950380876,0.28541073350792795,1.0,0.7382166852165807,0.7289538246920947,0.5449619132940745,0.3798830120610759,0.3815574261464317,0.0797378338210391,0.07819072620324331,0.052700215883315506,0.21342999975951152,0.15098989044711777,0.17395497227390594,-0.32676384990380514,-0.2446286973343038,-0.23660417114614277,0.643274581688318,0.4101958095987418,0.38849088947446514,0.36593627131167233,0.36439871941981944,0.3399009526393914,0.3166661199334677,0.03885560305364332,0.05875126325849291,-0.0527875917332254
